revenue,top,browser,platform,site
0.005920096,20.22868079,safari,mobile,3
0.008067526,8.494762877,chrome,mobile,3
0.010175493,24.82097959,safari,mobile,3
0.013993467,5.320743701,chrome,desktop,3
0.006391723,18.44772481,safari,mobile,3
0.005565441,12.35598124,safari,mobile,2
0.008924676,9.324706306,chrome,mobile,2
0.010793294,8.219435793,safari,desktop,1
0.010790314,11.58528719,safari,desktop,2
0.006056659,25.79236197,safari,mobile,3
0.013386528,1.016055373,chrome,desktop,2
0.012912579,2.028890792,chrome,desktop,2
0.00827512,6.525582882,chrome,mobile,3
0.009239897,8.347770283,safari,desktop,2
0.009156783,6.81056415,chrome,mobile,3
0.010431617,11.82045923,safari,desktop,4
0.012730688,4.657069815,chrome,desktop,2
0.009967094,11.44216133,chrome,mobile,2
0.008434033,3.399607072,chrome,mobile,3
0.014992602,1.810065095,chrome,desktop,4
0.013815587,12.40238569,chrome,desktop,2
0.011821573,0.276534433,chrome,desktop,4
0.008948562,13.94086737,chrome,mobile,3
0.010655406,22.57725388,chrome,mobile,1
0.011287452,8.133406423,safari,desktop,4
0.005714188,8.852486711,safari,mobile,2
0.009679665,5.658224858,safari,desktop,3
0.005813588,26.74110599,safari,mobile,3
0.007591718,15.9341336,safari,mobile,3
0.009901413,11.07987169,chrome,mobile,3
0.008983974,17.92179724,chrome,mobile,3
0.011671784,6.257311297,safari,desktop,2
0.011276836,12.89454731,chrome,mobile,1
0.005314235,13.9721644,safari,mobile,3
0.007835488,15.82022916,safari,mobile,2
0.006313243,11.63462587,safari,mobile,3
0.012225014,3.065547538,chrome,desktop,3
0.01053585,15.90261976,safari,desktop,3
0.01266493,16.43861182,safari,desktop,2
0.011502601,7.292055084,safari,desktop,2
0.007842324,20.60491676,chrome,mobile,2
0.015164071,7.19123199,chrome,desktop,3
0.01253801,6.48204968,chrome,desktop,2
0.007808448,19.5003805,safari,mobile,2
0.006886742,22.38799501,safari,mobile,2
0.007900539,9.29340307,chrome,mobile,2
0.012159921,1.597811744,chrome,desktop,3
0.013534946,6.927017284,chrome,desktop,3
0.015501497,4.287559761,chrome,desktop,3
0.008565351,17.02011345,chrome,mobile,1
0.005719973,13.81919782,safari,mobile,4
0.007207636,20.17652739,safari,mobile,2
0.008928379,10.21942363,chrome,mobile,2
0.01135027,15.52650621,safari,desktop,3
0.012398383,2.960796918,chrome,desktop,2
0.014392866,3.836485016,chrome,desktop,1
0.012937169,5.003572646,chrome,desktop,3
0.004966965,20.10940561,safari,mobile,1
0.012799697,5.134931196,chrome,desktop,2
0.012078767,6.869209702,chrome,desktop,2
0.009502347,14.82716463,safari,desktop,2
0.012900279,7.296307575,chrome,desktop,3
0.004051396,9.820967032,safari,mobile,3
0.01029356,1.846804455,safari,desktop,4
0.012704791,1.434980893,chrome,desktop,3
0.007903447,33.34167325,safari,mobile,1
0.013884816,5.691313593,chrome,desktop,2
0.013102783,5.216152428,chrome,desktop,1
0.006653933,27.46220479,safari,mobile,1
0.008102099,23.22782043,safari,mobile,1
0.009710584,23.56634085,chrome,mobile,4
0.006804775,27.76094422,safari,mobile,1
0.009759638,12.93036994,chrome,mobile,3
0.008604632,5.309150816,safari,desktop,1
0.007387857,22.6535268,safari,mobile,1
0.013944413,0.287172586,chrome,desktop,4
0.005959815,25.37297884,safari,mobile,4
0.005495543,18.29191183,safari,mobile,3
0.008952112,12.84219887,chrome,mobile,2
0.008187193,25.40706709,safari,mobile,2
0.005578216,17.60984331,safari,mobile,2
0.005278319,8.25364482,chrome,mobile,1
0.011063143,6.080703385,safari,desktop,2
0.00687898,19.69628875,safari,mobile,1
0.011103545,6.43540942,safari,desktop,3
0.011023535,10.26174601,safari,desktop,3
0.008474038,5.682009476,safari,desktop,2
0.012398849,4.675359646,chrome,desktop,3
0.007424875,9.285700764,chrome,mobile,3
0.013369551,16.92785156,safari,desktop,1
0.009115119,13.22599625,chrome,mobile,3
0.011700543,6.696576308,safari,desktop,2
0.011830199,15.18673531,safari,desktop,2
0.007198097,17.5630654,chrome,mobile,3
0.007633352,5.900042047,chrome,mobile,1
0.011470689,13.19680645,safari,desktop,4
0.013813837,10.76437307,chrome,desktop,3
0.008017241,27.69428203,safari,mobile,1
0.012711354,4.078089432,chrome,desktop,3
0.009088729,4.065878464,safari,desktop,3
0.013809398,8.689893487,chrome,desktop,2
0.013238325,6.038165271,chrome,desktop,1
0.00611214,21.66828511,safari,mobile,2
0.011408357,8.470534368,safari,desktop,3
0.013122915,0.747758974,chrome,desktop,2
0.013329805,4.052802793,chrome,desktop,1
0.005212802,22.18028941,safari,mobile,1
0.007792666,4.770109668,safari,desktop,3
0.008115979,13.12466581,chrome,mobile,1
0.014375651,9.737315823,chrome,desktop,1
0.010124176,14.5252681,safari,desktop,2
0.010734383,11.32391774,chrome,mobile,2
0.012050576,2.126426306,chrome,desktop,2
0.012795574,2.383278689,chrome,desktop,3
0.007888764,6.857778127,chrome,mobile,2
0.011530856,22.34729997,chrome,mobile,2
0.011294007,1.309423572,chrome,desktop,2
0.005673876,27.82491984,safari,mobile,3
0.011412576,4.3945719,chrome,desktop,2
0.015099957,12.11320699,chrome,desktop,2
0.012618789,6.232061243,chrome,desktop,3
0.008112587,13.03616703,chrome,mobile,3
0.008054841,18.62792805,safari,mobile,1
0.015326873,11.83182963,chrome,desktop,2
0.008746756,6.960354983,safari,desktop,2
0.011436538,13.86340004,safari,desktop,4
0.008544911,5.606338615,safari,desktop,2
0.010862717,10.35757823,safari,desktop,2
0.007332352,6.689423229,chrome,mobile,2
0.006578453,18.02044345,safari,mobile,4
0.012274366,1.794483646,chrome,desktop,1
0.012907746,5.856319545,chrome,desktop,1
0.008041363,3.556137215,chrome,mobile,2
0.013089384,2.195172993,chrome,desktop,3
0.009745185,7.616961372,chrome,mobile,3
0.006291755,25.33663305,safari,mobile,3
0.005147598,23.52172096,safari,mobile,2
0.012524372,3.790827583,chrome,desktop,2
0.013205169,2.895002964,chrome,desktop,3
0.005668131,9.271886862,safari,mobile,3
0.011461769,9.882852875,safari,desktop,2
0.007955307,13.58080677,chrome,mobile,3
0.010490143,3.229710522,safari,desktop,3
0.011563693,10.90280564,safari,desktop,1
0.013435092,3.129845705,chrome,desktop,2
0.008540678,34.13427314,safari,mobile,3
0.013364151,12.08153057,chrome,desktop,3
0.010912,7.632855323,safari,desktop,3
0.007427412,6.309464408,chrome,mobile,1
0.009962829,4.564086112,safari,desktop,2
0.010736418,18.69789144,chrome,mobile,3
0.007999209,12.90790594,chrome,mobile,3
0.014358162,5.946349663,chrome,desktop,3
0.008692994,31.82561996,safari,mobile,1
0.010516018,12.64219586,safari,desktop,2
0.007970374,7.502778533,chrome,mobile,4
0.008724475,10.26034021,chrome,mobile,1
0.010165749,9.335610631,safari,desktop,2
0.008366427,4.084404706,chrome,mobile,2
0.007883596,32.76228705,safari,mobile,3
0.009425182,3.162210372,safari,desktop,3
0.011907273,2.594445457,chrome,desktop,3
0.005818914,10.59588792,safari,mobile,2
0.008849945,13.93938564,chrome,mobile,3
0.006696597,9.822235684,chrome,mobile,2
0.013624208,4.072224847,chrome,desktop,3
0.015671115,7.648808794,chrome,desktop,3
0.006549875,16.85277664,safari,mobile,4
0.01021904,1.851382301,safari,desktop,3
0.005760999,15.34234807,safari,mobile,2
0.011964003,14.79447781,safari,desktop,3
0.007935106,19.93897941,chrome,mobile,2
0.006038502,9.12880034,safari,mobile,3
0.012888442,3.385729289,chrome,desktop,2
0.00780145,5.198945375,safari,desktop,3
0.009438653,27.92493486,chrome,mobile,3
0.009582021,28.41004378,chrome,mobile,3
0.010743007,5.83249246,safari,desktop,2
0.006874549,24.43341119,safari,mobile,1
0.008444627,9.094545043,chrome,mobile,2
0.013388044,9.611831387,chrome,desktop,2
0.01161285,5.503792522,chrome,desktop,3
0.008520095,26.71238588,chrome,mobile,3
0.009134767,32.32680913,safari,mobile,2
0.004865323,8.840912201,safari,mobile,2
0.010722151,3.984899085,chrome,desktop,2
0.013068543,8.508566132,chrome,desktop,2
0.01022987,5.244549941,safari,desktop,4
0.008570853,8.161271525,chrome,mobile,3
0.006323879,15.56837869,safari,mobile,4
0.005033618,17.29792705,safari,mobile,2
0.008859745,18.77030029,chrome,mobile,3
0.008518427,13.40896564,chrome,mobile,2
0.006051514,12.38124156,safari,mobile,3
0.009114378,7.24371003,safari,desktop,4
0.009048493,16.3308026,chrome,mobile,4
0.010152107,14.69318255,chrome,mobile,2
0.012676352,3.420910262,chrome,desktop,2
0.009619556,12.16047812,safari,desktop,2
0.011973551,14.28045841,safari,desktop,4
0.01483423,4.079594126,chrome,desktop,2
0.006910407,12.82011701,chrome,mobile,4
0.012746867,8.448763464,chrome,desktop,3
0.013500959,3.344074894,chrome,desktop,3
0.013891757,7.298933658,chrome,desktop,3
0.013275891,8.599336383,chrome,desktop,3
0.011186201,9.944210223,safari,desktop,1
0.008457402,8.419351785,chrome,mobile,2
0.010986358,2.499179142,chrome,desktop,2
0.011562212,7.469916166,safari,desktop,1
0.012528942,2.891389725,chrome,desktop,2
0.00985656,19.69977597,chrome,mobile,2
0.009710918,2.320981554,safari,desktop,3
0.012191406,9.460586499,safari,desktop,3
0.01131295,8.330614934,safari,desktop,2
0.007087778,21.09214361,safari,mobile,2
0.009418284,13.07359655,chrome,mobile,1
0.012042621,14.63092696,safari,desktop,2
0.011008925,15.17748519,safari,desktop,3
0.013302402,7.197932887,chrome,desktop,1
0.011888126,8.511319576,safari,desktop,1
0.010498385,16.53267225,safari,desktop,1
0.011144628,7.794304652,safari,desktop,3
0.01128463,3.551823457,safari,desktop,2
0.011256016,21.26705414,chrome,mobile,2
0.00551971,8.846357113,safari,mobile,3
0.010554781,8.441532644,safari,desktop,1
0.01150921,5.547865677,safari,desktop,3
0.013628919,18.66570134,chrome,desktop,4
0.007183219,4.300965267,chrome,mobile,1
0.010390916,2.488841857,safari,desktop,2
0.009612319,11.43597194,chrome,mobile,2
0.007691229,7.962348793,chrome,mobile,3
0.013600809,2.611858402,chrome,desktop,3
0.008473528,13.83724211,chrome,mobile,2
0.014603716,7.356648179,chrome,desktop,3
0.009152703,7.121291617,chrome,mobile,3
0.009006175,17.19656664,chrome,mobile,1
0.009512169,5.446509679,safari,desktop,2
0.010974115,3.875881332,chrome,desktop,3
0.006991989,3.897724402,safari,desktop,1
0.007785647,8.783572204,chrome,mobile,1
0.009310782,15.76554886,safari,desktop,2
0.008603218,9.818534139,chrome,mobile,3
0.013264968,10.13174952,safari,desktop,3
0.013262355,3.960451466,chrome,desktop,2
0.010896417,11.18407522,safari,desktop,3
0.011217349,3.923784499,chrome,desktop,1
0.011711211,3.7482426,chrome,desktop,3
0.006714397,21.69540941,safari,mobile,2
0.009450811,13.12925525,chrome,mobile,4
0.009565153,3.60648467,safari,desktop,2
0.005662009,17.53967636,safari,mobile,3
0.009330053,10.6976054,safari,desktop,2
0.011780053,15.76889622,chrome,mobile,2
0.009382487,18.16545739,chrome,mobile,3
0.010872084,7.653350699,safari,desktop,1
0.012405955,8.645423346,chrome,desktop,2
0.005537015,15.11913846,safari,mobile,3
0.013340851,4.513202101,chrome,desktop,3
0.016208586,9.130026742,chrome,desktop,2
0.010908457,2.323357763,chrome,desktop,2
0.013740124,3.95622401,chrome,desktop,1
0.00997789,18.8409098,chrome,mobile,3
0.006986117,4.601249128,chrome,mobile,3
0.007394073,11.96850991,chrome,mobile,3
0.006770715,14.89623971,safari,mobile,2
0.012238502,1.682333116,chrome,desktop,2
0.00829255,5.980132256,chrome,mobile,2
0.007616947,24.83360805,safari,mobile,1
0.011728188,5.846601107,safari,desktop,1
0.012905844,15.90716115,chrome,desktop,1
0.005650702,29.51477501,safari,mobile,3
0.014072182,11.01548977,chrome,desktop,4
0.01136212,4.816115768,safari,desktop,2
0.014676625,8.913794394,chrome,desktop,2
0.00877052,9.441486235,chrome,mobile,3
0.013412637,6.283989669,chrome,desktop,2
0.008631744,17.86851529,chrome,mobile,2
0.008475427,11.00049724,chrome,mobile,3
0.010935865,5.062007139,chrome,desktop,3
0.013544746,9.254928379,chrome,desktop,3
0.011154659,21.7169861,chrome,mobile,2
0.015139686,3.194004273,chrome,desktop,2
0.012787857,8.066836814,chrome,desktop,1
0.012912715,12.54634694,chrome,desktop,1
0.006909459,33.47454263,safari,mobile,3
0.010218572,7.192846849,safari,desktop,3
0.014014412,8.300977461,chrome,desktop,3
0.011421679,8.994326331,safari,desktop,2
0.011480023,14.30282587,safari,desktop,3
0.008461538,10.69752938,chrome,mobile,1
0.00844287,10.46666276,chrome,mobile,1
0.010774088,12.53421583,chrome,mobile,3
0.007621133,24.25771053,safari,mobile,4
0.009598079,5.581613973,safari,desktop,3
0.0105694,7.218028575,safari,desktop,1
0.00984949,8.231724636,safari,desktop,3
0.014598375,7.599820153,chrome,desktop,2
0.013291253,1.816449387,chrome,desktop,3
0.011118252,4.979904769,safari,desktop,1
0.006278322,23.76141668,safari,mobile,2
0.008962569,1.603769524,safari,desktop,4
0.011931458,5.588804433,chrome,desktop,3
0.011777153,14.71732189,safari,desktop,2
0.005921632,21.84726275,safari,mobile,2
0.011568083,7.172315317,safari,desktop,2
0.010800997,19.36719971,chrome,mobile,4
0.006943209,8.595675291,chrome,mobile,3
0.006102462,20.81617967,safari,mobile,3
0.008648625,18.78284645,chrome,mobile,3
0.008764342,15.95037061,chrome,mobile,3
0.009046909,10.68778918,chrome,mobile,2
0.007541516,6.714237737,chrome,mobile,3
0.009074299,27.41513836,chrome,mobile,2
0.009216533,5.819846914,safari,desktop,2
0.015727211,8.190897654,chrome,desktop,3
0.010577441,5.568213709,safari,desktop,2
0.006973098,24.76497893,safari,mobile,2
0.010149201,20.2523814,chrome,mobile,4
0.009280164,17.37944163,chrome,mobile,2
0.012159199,2.252833631,chrome,desktop,1
0.008776349,17.65955686,chrome,mobile,3
0.010535929,16.33236973,safari,desktop,2
0.013357235,7.980667626,chrome,desktop,2
0.009802475,13.23571225,chrome,mobile,1
0.012932807,5.292720604,chrome,desktop,2
0.005791173,16.57863381,safari,mobile,2
0.012445844,4.673990209,chrome,desktop,1
0.006368982,20.20919228,safari,mobile,2
0.008705369,8.41665928,chrome,mobile,3
0.013506718,2.616452521,chrome,desktop,2
0.014668832,5.740364335,chrome,desktop,2
0.01181223,9.458240313,chrome,desktop,1
0.013469452,3.921448161,chrome,desktop,3
0.011134896,2.252547697,chrome,desktop,3
0.008600976,16.21972511,chrome,mobile,2
0.006720541,20.01500632,safari,mobile,2
0.014083083,2.748006274,chrome,desktop,2
0.008598667,3.653929738,chrome,mobile,4
0.010515658,2.972606129,safari,desktop,2
0.009775168,5.898798354,safari,desktop,1
0.007890386,10.85946131,chrome,mobile,3
0.009532753,10.37963576,safari,desktop,3
0.007924067,18.75446854,safari,mobile,3
0.007053777,27.08901234,safari,mobile,2
0.010831853,5.660077188,chrome,mobile,2
0.011690557,7.009798879,chrome,desktop,3
0.008399164,6.990910497,chrome,mobile,2
0.011152624,8.153392952,safari,desktop,2
0.007775198,26.51426112,safari,mobile,4
0.010289831,9.749538458,safari,desktop,3
0.014244534,3.623098479,chrome,desktop,2
0.01505107,12.94714337,chrome,desktop,1
0.006628345,17.87367444,safari,mobile,3
0.012226541,5.470521464,safari,desktop,1
0.011967254,18.76233884,safari,desktop,2
0.012051067,4.267815575,chrome,desktop,2
0.010332995,8.876445143,safari,desktop,1
0.008546941,21.48724339,chrome,mobile,2
0.006886013,9.932228805,chrome,mobile,3
0.009523228,6.732843345,chrome,mobile,3
0.008535413,15.40694465,chrome,mobile,2
0.014401272,3.737186021,chrome,desktop,3
0.008123357,14.3424957,safari,mobile,3
0.008824674,10.53772315,safari,desktop,2
0.009846583,7.04767417,safari,desktop,2
0.013801619,6.340991407,chrome,desktop,3
0.006415853,13.65767138,safari,mobile,3
0.012596949,4.609489231,chrome,desktop,3
0.008165206,26.07726901,safari,mobile,2
0.005437587,16.24656516,safari,mobile,3
0.008777304,7.565416751,chrome,mobile,4
0.011651006,4.209101793,chrome,desktop,3
0.006092058,10.00005293,safari,mobile,2
0.008453918,24.45610941,safari,mobile,2
0.013620381,6.271704853,chrome,desktop,2
0.00928879,20.42830115,chrome,mobile,2
0.005745662,15.69384512,safari,mobile,3
0.010413383,2.251458597,safari,desktop,3
0.009129992,5.164839504,safari,desktop,3
0.010799574,5.700070505,safari,desktop,1
0.009552024,10.77506164,safari,desktop,3
0.008945679,9.614475837,chrome,mobile,3
0.00624578,19.91898228,safari,mobile,2
0.006734401,18.82956631,safari,mobile,4
0.00488626,18.34805059,safari,mobile,3
0.008302285,11.90699117,chrome,mobile,3
0.007314748,10.72199789,chrome,mobile,2
0.010388261,5.864525567,chrome,mobile,2
0.006791802,20.89955291,safari,mobile,1
0.006661712,18.98050475,safari,mobile,2
0.010908097,10.25387524,safari,desktop,2
0.009428772,4.724210894,safari,desktop,3
0.009451241,18.93104101,safari,mobile,2
0.006959816,21.00345169,safari,mobile,2
0.008533451,12.76183778,chrome,mobile,1
0.006795464,18.10148242,safari,mobile,1
0.006968181,16.9048202,safari,mobile,3
0.0112808,7.465213745,safari,desktop,2
0.010051422,9.254498966,chrome,mobile,1
0.007350925,24.23610344,safari,mobile,3
0.006525837,8.24023576,chrome,mobile,1
0.008752213,11.26467867,chrome,mobile,3
0.008746152,38.30809672,safari,mobile,1
0.011156223,4.775545694,safari,desktop,2
0.014098865,4.718374459,chrome,desktop,2
0.01339069,5.584217455,chrome,desktop,2
0.006758784,4.320466471,chrome,mobile,4
0.00841736,12.75215513,chrome,mobile,2
0.006666057,20.39489516,safari,mobile,3
0.013207995,7.784908437,chrome,desktop,2
0.013183602,2.353397939,chrome,desktop,1
0.005782787,18.33103789,safari,mobile,3
0.008476963,6.901771807,chrome,mobile,1
0.005965241,27.14133148,safari,mobile,3
0.005324379,16.81714182,safari,mobile,3
0.006253089,24.87063049,safari,mobile,3
0.009897414,3.150821792,safari,desktop,3
0.012349459,3.769992639,chrome,desktop,2
0.012811635,16.86632629,safari,desktop,3
0.010325742,14.30181848,safari,desktop,1
0.010457351,7.345493983,safari,desktop,3
0.007887154,8.194012055,chrome,mobile,2
0.006148956,24.27706486,safari,mobile,2
0.006932957,16.88837188,safari,mobile,1
0.007637735,16.08307494,chrome,mobile,3
0.00608409,4.82959128,chrome,mobile,2
0.014199022,2.647649605,chrome,desktop,2
0.013690711,4.914212777,chrome,desktop,2
0.009877102,3.962190199,chrome,desktop,2
0.01177199,15.48539389,safari,desktop,1
0.005510182,21.21409848,safari,mobile,2
0.014374769,2.962308395,chrome,desktop,2
0.013820009,2.959940228,chrome,desktop,3
0.008261974,23.34727689,safari,mobile,3
0.00930293,6.396077544,safari,desktop,3
0.004592744,15.71849324,safari,mobile,1
0.005752229,15.60868271,safari,mobile,4
0.010313089,9.215030806,safari,desktop,3
0.006567345,19.10761434,safari,mobile,2
0.008206505,12.82900835,chrome,mobile,2
0.006113993,14.92826168,safari,mobile,3
0.012966721,11.08292786,chrome,desktop,3
0.013038114,0.718619268,chrome,desktop,1
0.014717535,1.240528866,chrome,desktop,1
0.011883383,5.120279339,safari,desktop,3
0.00789984,3.153602724,safari,desktop,3
0.01306141,2.25818403,chrome,desktop,2
0.005877457,27.22478905,safari,mobile,2
0.012017468,6.926673038,chrome,desktop,3
0.00577869,18.47320745,safari,mobile,2
0.011051072,7.33882172,safari,desktop,3
0.011725667,12.97392803,safari,desktop,1
0.00636869,24.71503958,safari,mobile,2
0.009891872,7.857775363,safari,desktop,3
0.011052526,11.64234728,safari,desktop,3
0.010603708,16.17752697,chrome,mobile,3
0.009337133,14.36387125,chrome,mobile,3
0.012147056,2.333404424,chrome,desktop,3
0.007631594,4.97138445,chrome,mobile,3
0.010842177,24.40207578,chrome,mobile,4
0.004716725,11.7264854,safari,mobile,3
0.008099312,23.44315374,safari,mobile,3
0.012008322,2.002238844,chrome,desktop,2
0.010121572,19.5265604,chrome,mobile,3
0.005665464,22.2181907,safari,mobile,3
0.007625502,20.73586567,safari,mobile,4
0.007259149,26.96860121,safari,mobile,4
0.007110878,24.10629326,safari,mobile,2
0.006232232,21.45791001,safari,mobile,3
0.004263074,11.22840396,safari,mobile,2
0.009438366,16.12902388,chrome,mobile,4
0.008337047,8.709548903,chrome,mobile,4
0.011561375,5.02301351,chrome,desktop,4
0.014912829,12.09434602,chrome,desktop,1
0.014209065,8.429095051,chrome,desktop,3
0.010493224,7.729882915,safari,desktop,2
0.011512812,1.918143651,chrome,desktop,3
0.013027582,7.516871314,chrome,desktop,3
0.008272757,9.177803504,chrome,mobile,1
0.007795009,22.42406107,safari,mobile,3
0.013333477,6.422299628,chrome,desktop,3
0.010244626,10.71029568,safari,desktop,1
0.010072154,5.16761014,safari,desktop,2
0.013705145,7.955381349,chrome,desktop,2
0.005644723,13.55056095,safari,mobile,2
0.008295855,12.65864286,chrome,mobile,3
0.012011315,4.416982275,chrome,desktop,1
0.005848902,23.40491671,safari,mobile,3
0.012775156,3.683919507,chrome,desktop,2
0.012594787,5.023421463,chrome,desktop,2
0.009310359,17.67753856,safari,desktop,1
0.009584431,18.93846468,chrome,mobile,1
0.007169296,15.53323434,chrome,mobile,2
0.011873907,4.700964537,chrome,desktop,3
0.005829809,30.3222746,safari,mobile,3
0.007106128,32.03603522,safari,mobile,2
0.013030589,4.904048306,chrome,desktop,1
0.009235638,8.154629668,chrome,mobile,3
0.012077273,1.757082572,chrome,desktop,2
0.006021529,20.13806192,safari,mobile,3
0.013600656,3.59261082,chrome,desktop,2
0.010236358,4.22675843,safari,desktop,2
0.005077416,21.31279201,safari,mobile,2
0.00574789,14.97073067,safari,mobile,1
0.011630727,2.089517923,safari,desktop,3
0.012058048,2.43583622,chrome,desktop,3
0.007750639,7.551074767,chrome,mobile,2
0.010617426,6.420226596,safari,desktop,2
0.0115838,14.50770989,safari,desktop,3
0.014690705,10.36181441,chrome,desktop,2
0.012000371,4.482670809,chrome,desktop,2
0.008322282,17.05979056,chrome,mobile,3
0.0066786,10.74321514,chrome,mobile,3
0.01076488,4.852985094,safari,desktop,4
0.00463003,15.7882528,safari,mobile,3
0.009833986,13.81899339,chrome,mobile,4
0.01045506,10.14338745,safari,desktop,3
0.014007233,6.955645035,chrome,desktop,2
0.013413758,2.435778582,chrome,desktop,2
0.014565152,10.67175596,chrome,desktop,1
0.006577871,16.57964476,safari,mobile,3
0.012325101,3.974164707,chrome,desktop,2
0.009220229,10.17181957,safari,desktop,3
0.007457095,30.73689514,safari,mobile,4
0.011367771,6.897874793,safari,desktop,3
0.008630459,8.416913515,safari,desktop,3
0.010190851,9.152969226,chrome,mobile,4
0.007158574,19.30474759,safari,mobile,2
0.008660537,17.88730996,safari,mobile,1
0.011203261,7.696094141,safari,desktop,3
0.010689258,10.78268574,safari,desktop,2
0.00839252,24.69680838,safari,mobile,2
0.005950477,16.49615727,safari,mobile,4
0.009490714,3.0186809,safari,desktop,3
0.006660164,27.97388216,safari,mobile,3
0.011353709,7.132171345,chrome,desktop,1
0.013285516,5.860341258,chrome,desktop,2
0.005460375,18.79323087,safari,mobile,1
0.009151751,3.892125818,safari,desktop,1
0.007176329,20.98610386,safari,mobile,3
0.00883089,24.58891788,safari,mobile,3
0.010894079,15.5250034,safari,desktop,1
0.007169067,23.40155035,safari,mobile,2
0.008211917,28.32217504,safari,mobile,1
0.007894301,8.956376156,chrome,mobile,2
0.012713336,4.751101232,chrome,desktop,3
0.006530177,15.68127462,safari,mobile,3
0.010185638,14.02389303,chrome,mobile,3
0.008480163,8.702443628,chrome,mobile,2
0.007195823,14.29539221,safari,mobile,2
0.008399724,14.53354175,chrome,mobile,2
0.014200725,3.402810406,chrome,desktop,3
0.012502488,3.86613777,chrome,desktop,3
0.006179278,9.076541394,safari,mobile,2
0.007085773,17.26883855,safari,mobile,1
0.011414788,4.014040961,safari,desktop,4
0.013311652,1.716569793,chrome,desktop,2
0.014233679,8.797903937,chrome,desktop,3
0.00804708,32.36014847,safari,mobile,2
0.010271532,14.37627763,chrome,mobile,1
0.009134964,13.573539,chrome,mobile,4
0.010441957,6.884621026,safari,desktop,4
0.012163577,9.663932042,safari,desktop,3
0.00475851,13.98161091,safari,mobile,2
0.010553766,6.840586303,safari,desktop,1
0.015298645,6.816193155,chrome,desktop,1
0.010919942,9.525694409,safari,desktop,2
0.007221416,21.30564907,safari,mobile,3
0.010460725,13.09173101,safari,desktop,3
0.007333375,16.52356649,safari,mobile,1
0.010299267,5.862650683,safari,desktop,2
0.014216198,1.830877531,chrome,desktop,3
0.006135483,12.2774133,safari,mobile,3
0.011277537,6.866632254,safari,desktop,2
0.011366321,6.529609943,safari,desktop,3
0.01448398,8.498885011,chrome,desktop,2
0.012020638,18.79378309,safari,desktop,2
0.008058801,19.02428815,chrome,mobile,1
0.004886822,18.62889214,safari,mobile,2
0.004206797,11.52158611,safari,mobile,2
0.007906305,26.04953331,safari,mobile,3
0.00721888,21.83281378,chrome,mobile,1
0.011734686,2.403946189,chrome,desktop,3
0.011561621,1.531937182,chrome,desktop,3
0.007485489,19.24791193,safari,mobile,2
0.013445299,10.54329387,chrome,desktop,3
0.012407099,14.01557945,safari,desktop,3
0.010280394,9.077750691,safari,desktop,2
0.013043084,7.011987392,chrome,desktop,3
0.008094878,7.14274218,chrome,mobile,4
0.01305621,11.73413807,chrome,desktop,3
0.008823084,19.47947857,chrome,mobile,1
0.008580524,8.586207993,chrome,mobile,2
0.007297147,25.48009935,safari,mobile,1
0.006351623,17.94543763,safari,mobile,1
0.009780426,14.97687954,chrome,mobile,3
0.010866705,7.388514916,safari,desktop,2
0.011813501,8.229944691,chrome,desktop,1
0.006767105,23.1164248,safari,mobile,3
0.009578514,14.50835696,chrome,mobile,3
0.00653289,15.98836207,safari,mobile,3
0.009606421,16.35868107,chrome,mobile,2
0.012834424,21.80508811,safari,desktop,4
0.006447253,18.48865552,safari,mobile,3
0.006127846,20.25031498,safari,mobile,3
0.005728913,15.45940391,safari,mobile,2
0.012958516,4.78816468,chrome,desktop,3
0.012923541,8.582735754,chrome,desktop,3
0.008130775,21.61773966,chrome,mobile,2
0.007336156,16.23670875,chrome,mobile,1
0.006071574,21.1883034,safari,mobile,1
0.009070439,12.97193579,chrome,mobile,1
0.007843702,17.33870795,safari,mobile,2
0.008319028,10.34311591,chrome,mobile,4
0.014145961,1.781172196,chrome,desktop,1
0.006989235,31.01024488,safari,mobile,2
0.008759383,9.359553795,chrome,mobile,2
0.008554717,9.607954631,chrome,mobile,1
0.010202252,6.582129745,safari,desktop,3
0.009654192,8.136207957,safari,desktop,3
0.006627355,10.57389883,chrome,mobile,2
0.010730295,5.524991802,safari,desktop,3
0.009554902,6.28431885,safari,desktop,3
0.006865152,3.282078514,chrome,mobile,3
0.011202851,12.92980294,safari,desktop,2
0.012950943,6.113413837,chrome,desktop,3
0.008727501,9.31997314,chrome,mobile,2
0.005252429,11.70583899,safari,mobile,3
0.011586523,6.355630081,safari,desktop,2
0.007536671,5.659285676,safari,desktop,2
0.012623211,7.703076811,chrome,desktop,3
0.01595232,10.24152795,chrome,desktop,1
0.005771809,14.24444109,safari,mobile,2
0.01500027,5.58417534,chrome,desktop,2
0.009730158,5.822187455,safari,desktop,2
0.008545684,12.39101042,chrome,mobile,3
0.004950668,8.254513662,safari,mobile,3
0.012260439,14.46681474,safari,desktop,2
0.012441148,1.461523292,chrome,desktop,3
0.011678179,11.32640264,safari,desktop,1
0.009114356,25.12887904,chrome,mobile,1
0.010864932,11.25288204,safari,desktop,3
0.009852709,10.18841651,safari,desktop,3
0.007371512,28.26151482,safari,mobile,1
0.012153483,0.902099268,chrome,desktop,4
0.014335843,11.44740619,chrome,desktop,2
0.009295899,9.461072984,safari,desktop,2
0.011055066,13.79339072,chrome,mobile,3
